Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
9147	-8370.926	-8593.057	222.1301	3.896074	0.003847637	0.001160214	0.000931999	0.001028775	0.0001065546	0.003325059	0.002797156	0.002175134	0.0002597138	0.01279059	1.841033e-05	9.70041e-05	0.0006284315	0.0005423572	0.0001123053	0.004901163	0.005293562	0.006539252	0.0005499494	0.02245168	0.002348511	0.003841278	0.0002507758	0.002760704	0.01449646	0.001550632	0.0006635942	0.0004827726	0.0008944035	0.0005293514	0.000440101	0.0007863663	0.0005336678	0.002669757	0.004606561	0.003083693	0.001105596	0.0002438827	0.02800275	0.0008865178	0.001024397	0.001044593	0.00124695	0.0006352506	0.01237206	0.0006924977	0.002823242	0.0001831581	0.0005418032	0.0104631	0.001847668	0.01500426	0.0009914977	0.002556267	0.004168847	0.00795172	5.899676e-05	0.009613035	0.0003817991	0.001744469	4.691921e-05	2.2889e-05	0.003086443	0.0006212135	0.01203896	0.003416645	0.001309745	0.0004552228	0.0008531044	0.000119939	0.001933965	0.0001950131	0.0004504598	0.001920887	0.0007050693	1.091488e-05	5.432149e-05	0.0003467736	0.001645659	0.001501633	0.001202852	0.0007450168	6.639929e-05	0.153608	0.287764	0.0784733	0.0713223	0.316785	0.0920469	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286005	0.167357	0.16556	0.381077	0.8555102	0.44856	0.771537	1.0844	1.6955
9148	-8375.003	-8596.086	221.0834	3.896074	0.003772905	0.001094456	0.000879175	0.0007613552	0.0001065546	0.003325059	0.002797156	0.002175134	0.0002597138	0.01279059	1.832214e-05	7.097835e-05	0.0003496668	0.0008164303	6.957905e-05	0.004901163	0.003789274	0.007032192	0.0005401713	0.02245168	0.002244039	0.003083537	0.0002507758	0.002760704	0.02076341	0.001092691	0.000469873	0.0004827726	0.0008944035	0.0005293514	0.000647785	0.0007863663	0.000560797	0.002669757	0.004606561	0.003083693	0.001591674	0.0002438827	0.02800275	0.0008865178	0.0009609661	0.0009691567	0.001512826	0.0006352506	0.01758639	0.0006924977	0.002938414	0.0002532326	0.0006756896	0.01381861	0.002092201	0.01500426	0.0009914977	0.001693423	0.003407157	0.00795172	5.899676e-05	0.009613035	0.0003817991	0.001115894	7.222898e-05	2.2889e-05	0.002580561	0.0006212135	0.01022778	0.003683934	0.001309745	0.0005628646	0.000620889	0.0001010564	0.001933965	0.0001950131	0.00101258	0.001920887	0.0007523916	1.091488e-05	0.0001132202	0.0003467736	0.001032377	0.001914817	0.001270398	0.0007450168	6.639929e-05	0.152015	0.284781	0.0776596	0.0705828	0.313501	0.101461	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286005	0.167357	0.16556	0.381077	0.9728719	0.44856	0.771537	1.0844	1.6955
9149	-8375.379	-8595.693	220.3138	3.896074	0.00284816	0.001094456	0.001049171	0.0007613552	0.000172244	0.003325059	0.002797156	0.002175134	0.0004065211	0.01200614	2.556864e-05	4.785514e-05	0.0004343681	0.0005835643	6.957905e-05	0.006509516	0.003789274	0.00686998	0.0008196217	0.01817969	0.002151784	0.003083537	0.0003313037	0.002797127	0.02076341	0.001092691	0.0002242311	0.0007161549	0.0008944035	0.0005293514	0.000647785	0.0007863663	0.0006650375	0.002669757	0.004606561	0.004343164	0.00115238	0.0002438827	0.01742874	0.001089865	0.001265176	0.001326674	0.001512826	0.0005322914	0.01875855	0.0006924977	0.002938414	0.0002532326	0.0009548934	0.01742462	0.003065738	0.02839978	0.001310415	0.001693423	0.003863358	0.007294771	5.899676e-05	0.009613035	0.0006181873	0.001115894	7.222898e-05	2.2889e-05	0.002249149	0.0009290523	0.01022778	0.003683934	0.001924578	0.0005628646	0.000388096	7.360199e-05	0.001933965	0.0001950131	0.001204039	0.001311513	0.0006798902	1.091488e-05	0.0001453206	0.0005571734	0.0008674372	0.001914817	0.001270398	0.000921935	9.152915e-05	0.108399	0.307914	0.083968	0.0763163	0.313699	0.109703	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286005	0.167357	0.16556	0.381077	1.043604	0.44856	0.771537	1.0844	1.6955
9150	-8375.129	-8593.779	218.6508	3.896074	0.002142567	0.001094456	0.0008306735	0.0007613552	0.0001141941	0.003325059	0.003517828	0.002500709	0.0004065211	0.01200614	2.556864e-05	6.646167e-05	0.0003502125	0.0004748204	6.957905e-05	0.005053615	0.003789274	0.00686998	0.001010461	0.021829	0.002107457	0.003343858	0.0002911483	0.001264775	0.0312484	0.001092691	0.0003014301	0.000834466	0.0008944035	0.0005293514	0.0006281009	0.0007863663	0.000734324	0.002669757	0.003729707	0.003652083	0.00115238	0.0001611009	0.02052216	0.001089865	0.001265176	0.001326674	0.001282155	0.0003679061	0.02331574	0.0006924977	0.003170209	0.0003803141	0.0009548934	0.01742462	0.004941629	0.02839978	0.001006658	0.000864807	0.002963115	0.005570816	5.899676e-05	0.009613035	0.0006181873	0.001115894	0.0001294765	2.982435e-05	0.003002581	0.001046417	0.01022778	0.003683934	0.001924578	0.0005628646	0.000388096	7.360199e-05	0.001933965	0.000134775	0.001134512	0.001789603	0.0006836589	1.091488e-05	9.309962e-05	0.0005571734	0.001394396	0.001460727	0.001201339	0.000617751	5.603091e-05	0.109862	0.31207	0.0851015	0.0738105	0.317934	0.101221	0.2413057	0.285828	0.164556	0.18049	0.369126	0.290516	0.1663	0.164514	0.37867	1.043604	0.44856	0.771537	1.0844	1.6955
9151	-8370.443	-8589.316	218.8734	3.896074	0.002142567	0.001094456	0.001223681	0.0006379452	0.0001141941	0.001659503	0.003517828	0.002500709	0.0003864074	0.01200614	2.269473e-05	8.444177e-05	0.0003502125	0.0004748204	6.428826e-05	0.007351378	0.003789274	0.00686998	0.001010461	0.021829	0.001986975	0.003343858	0.0003868436	0.001264775	0.02769715	0.001559704	0.0003014301	0.000834466	0.0008944035	0.000455665	0.0007970456	0.0006535312	0.000775303	0.002669757	0.003729707	0.005576665	0.00115238	0.0001611009	0.01366183	0.001089865	0.001265176	0.001326674	0.0008789097	0.0003679061	0.02566082	0.0006924977	0.003170209	0.0004363593	0.0009548934	0.01742462	0.004941629	0.02839978	0.0007928862	0.000864807	0.002180225	0.009338271	7.847576e-05	0.01175107	0.0008246076	0.001344151	0.0001294765	2.982435e-05	0.003002581	0.0009128729	0.01022778	0.003683934	0.001924578	0.0004049507	0.0004080953	7.360199e-05	0.001188909	0.000200742	0.001192564	0.001789603	0.0007897609	8.446957e-06	0.0001385677	0.0005571734	0.001090024	0.001460727	0.001201339	0.000617751	4.024815e-05	0.109418	0.310808	0.0888032	0.0735119	0.316648	0.100812	0.2413057	0.285828	0.164556	0.18049	0.369126	0.290516	0.1663	0.164514	0.37867	0.906308	0.44856	0.771537	1.0844	1.6955
9152	-8373.529	-8593.542	220.0126	3.896074	0.002142567	0.001094456	0.0009149031	0.0006379452	0.0001007681	0.002391419	0.003517828	0.002091445	0.000592972	0.0130929	1.027581e-05	9.259657e-05	0.0004068561	0.0003301745	5.073947e-05	0.006818633	0.005264135	0.00686998	0.001010461	0.021829	0.001818554	0.003343858	0.0003868436	0.001535614	0.02373141	0.001905794	0.0003014301	0.000834466	0.0008944035	0.0004301142	0.001285866	0.0006535312	0.001047509	0.002649556	0.003729707	0.006717945	0.001108043	0.0001536064	0.01559359	0.001525163	0.001018547	0.001326674	0.00118625	0.0006374895	0.02566082	0.0006253218	0.002854075	0.0005840557	0.0007160073	0.01278008	0.004941629	0.01959247	0.0006401291	0.000864807	0.002082545	0.009338271	0.0001084998	0.01175107	0.0007993931	0.001344151	0.0001124021	2.124846e-05	0.002209635	0.0006785876	0.01022778	0.003827926	0.002252434	0.0003018443	0.0004080953	9.310316e-05	0.0009585206	0.0001509084	0.001192564	0.001948101	0.0009723847	5.313727e-06	0.0001385677	0.0006102305	0.001460345	0.001460727	0.0008151006	0.000838088	5.463405e-05	0.187213	0.283658	0.081046	0.0670904	0.288988	0.0920055	0.2413057	0.285828	0.164556	0.18049	0.369126	0.290516	0.1663	0.164514	0.37867	0.906308	0.44856	0.771537	1.0844	1.6955
9153	-8373.495	-8592.735	219.2394	3.896074	0.001595287	0.001094456	0.0006799736	0.00116505	0.0001007681	0.002391419	0.003162483	0.002091445	0.000592972	0.009850097	1.027581e-05	7.73068e-05	0.0002942601	0.0005238647	5.073947e-05	0.006818633	0.00479457	0.00686998	0.001010461	0.021829	0.001818554	0.007643712	0.0002830961	0.001535614	0.02373141	0.001905794	0.0002343781	0.000618807	0.001291485	0.0004301142	0.0007931666	0.0006535312	0.001047509	0.002130102	0.003729707	0.006717945	0.001129674	0.0001536064	0.01774606	0.001045438	0.001370061	0.001326674	0.00118625	0.0003043053	0.02566082	0.0009522561	0.002652117	0.0005840557	0.0007160073	0.01278008	0.00713463	0.01686601	0.0006401291	0.000864807	0.002082545	0.01070554	7.332636e-05	0.01132932	0.0008643571	0.001344151	0.0001575662	2.124846e-05	0.003247006	0.0009960725	0.01022778	0.004439374	0.005720521	0.0004132632	0.0003126799	5.901499e-05	0.001756062	0.0001509084	0.001757504	0.001948101	0.0008037493	8.226726e-06	0.0001385677	0.0006102305	0.001586146	0.001245142	0.001097398	0.0004138766	3.86305e-05	0.189633	0.287324	0.0691671	0.0679576	0.292723	0.0931949	0.2413057	0.285828	0.164556	0.18049	0.369126	0.290516	0.1663	0.164514	0.37867	0.906308	0.44856	0.771537	1.0844	1.6955
9154	-8375.058	-8590.965	215.9069	3.896074	0.002265476	0.001094456	0.0006849721	0.00116505	0.0001007681	0.002391419	0.002864646	0.002431729	0.000592972	0.006128842	1.027581e-05	7.73068e-05	0.0003020362	0.0003904835	5.073947e-05	0.008111802	0.004151681	0.01078782	0.001010461	0.02570568	0.001818554	0.007643712	0.0001208067	0.001307196	0.04617337	0.002586094	0.0002343781	0.0003843679	0.001549691	0.00046234	0.0007931666	0.000398173	0.001047509	0.002130102	0.003729707	0.006717945	0.0004834218	0.0001345017	0.01899007	0.001045438	0.001267326	0.001322384	0.001278805	0.0003043053	0.03024473	0.0009522561	0.004424493	0.0005840557	0.0009162639	0.01278008	0.009534303	0.01266358	0.0009150747	0.0007707561	0.002082545	0.01525245	7.332636e-05	0.01132932	0.0008643571	0.0009850912	0.0001727633	1.513125e-05	0.003247006	0.0006983257	0.01022778	0.003610548	0.003715914	0.0003017625	0.0003126799	5.335845e-05	0.001756062	0.0002001675	0.001139438	0.001948101	0.000666421	5.956158e-06	0.0001368782	0.0006102305	0.001586146	0.001245142	0.0008324277	0.0004138766	4.392278e-05	0.189411	0.286988	0.0690861	0.067878	0.29238	0.0942572	0.2413057	0.286246	0.164796	0.179293	0.369665	0.289949	0.165976	0.166143	0.377932	0.906308	0.44856	0.771537	1.0844	1.6955
9155	-8384.957	-8597.692	212.7352	3.896074	0.002265476	0.001094456	0.0006849721	0.001424578	0.0001007681	0.001976342	0.002864646	0.002431729	0.0009744792	0.008320306	7.389257e-06	7.171502e-05	0.0003020362	0.0003904835	0.0001134789	0.01912289	0.006065776	0.006961563	0.001594349	0.02862837	0.001818554	0.007643712	0.0001208067	0.001307196	0.03602377	0.002586094	0.0002343781	0.0004004433	0.0009569978	0.0003233469	0.0007428492	0.000398173	0.0011587	0.002130102	0.002880242	0.006717945	0.0004834218	0.0001345017	0.02630944	0.001045438	0.001267326	0.00095016	0.001278805	0.0003043053	0.03024473	0.0004979714	0.004424493	0.0005840557	0.0007452463	0.01473011	0.01285923	0.02963577	0.0007739924	0.0008839323	0.002082545	0.01477225	7.441612e-05	0.01132932	0.001085721	0.0009850912	0.0002158838	1.513125e-05	0.003247006	0.0006983257	0.01022778	0.004261202	0.004083316	0.0003017625	0.0003126799	5.970111e-05	0.001079414	0.0001274502	0.001098469	0.001357113	0.000666421	3.605782e-06	9.099674e-05	0.0005171504	0.001586146	0.001730514	0.0008324277	0.0004138766	4.392278e-05	0.189411	0.286988	0.0690861	0.067878	0.29238	0.0942572	0.2413057	0.271025	0.16831	0.183116	0.377549	0.287651	0.16466	0.164826	0.382863	0.9042535	0.44856	0.771537	1.0844	1.6955
9156	-8389.83	-8599.715	209.8844	3.896074	0.002265476	0.001094456	0.0006757625	0.001734841	0.0001007681	0.00157444	0.002621835	0.002431729	0.0009744792	0.008088346	3.252512e-06	6.515031e-05	0.0003910092	0.0003904835	9.773531e-05	0.01912289	0.008028468	0.0047193	0.001594349	0.02631026	0.0008804822	0.007643712	0.0001208067	0.001307196	0.07304551	0.002586094	0.0002343781	0.0008054197	0.0009569978	0.0003054823	0.001276598	0.0005452405	0.0009303819	0.001847189	0.002880242	0.006595682	0.0007551326	0.0001345017	0.02630944	0.001045438	0.001267326	0.00095016	0.001038134	0.0005884165	0.03024473	0.0004311865	0.004424493	0.0004773544	0.0007452463	0.01473011	0.01315166	0.01947385	0.0007739924	0.001003117	0.002442296	0.01683305	9.072375e-05	0.01132932	0.001085721	0.000889814	0.0004105601	1.513125e-05	0.003247006	0.0008520249	0.01022778	0.005997959	0.002847723	0.0003191994	0.0003126799	4.445656e-05	0.001079414	0.0001697302	0.001348533	0.002019119	0.0005208584	3.605782e-06	9.099674e-05	0.0003865432	0.001586146	0.001730514	0.0008324277	0.0003647239	4.325882e-05	0.202454	0.257929	0.0738433	0.0525128	0.312514	0.100748	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	0.9930619	0.44856	0.771537	1.0844	1.6955
9157	-8391.742	-8600.802	209.0603	3.896074	0.002265476	0.001134489	0.0008505126	0.001734841	0.0001007681	0.001990439	0.002366531	0.003497489	0.001013453	0.005939204	3.252512e-06	6.515031e-05	0.0005166869	0.0003904835	9.773531e-05	0.01912289	0.01234547	0.006453309	0.002106816	0.02631026	0.001693341	0.01258211	0.0001208067	0.001590636	0.04632016	0.002137729	0.0002343781	0.00120765	0.0009569978	0.0003054823	0.0007908365	0.0005452405	0.0009303819	0.001253319	0.003401838	0.01027862	0.0007551326	0.0001345017	0.02630944	0.001045438	0.00112529	0.0009083748	0.0009137962	0.0005884165	0.03024473	0.0003926877	0.00463043	0.00075112	0.001051396	0.01473011	0.0124857	0.03125051	0.0007739924	0.001642582	0.00200395	0.01683305	0.0001414275	0.008944878	0.001085721	0.001624654	0.0004612014	1.513125e-05	0.003247006	0.0008520249	0.01266605	0.01328368	0.002847723	0.0004400302	0.000350145	0.0001132171	0.001079414	0.0001697302	0.001001197	0.002145026	0.0006312712	3.605782e-06	6.796082e-05	0.000488806	0.001586146	0.001222498	0.0008349105	0.0003647239	4.165491e-05	0.202454	0.257929	0.0738433	0.0525128	0.312514	0.100748	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.014816	0.44856	0.771537	1.0844	1.6955
9158	-8386.184	-8595.837	209.6527	3.896074	0.002154181	0.002010561	0.0007952991	0.001288741	0.0001639091	0.00140194	0.002366531	0.0036069	0.0006803465	0.005640565	1.344589e-06	6.306366e-05	0.0002322884	0.0003904835	9.773531e-05	0.01912289	0.01604449	0.006453309	0.002010158	0.0260587	0.001693341	0.01916808	0.0001539083	0.002048646	0.0445152	0.002137729	9.561688e-05	0.00120765	0.0009569978	0.0006543984	0.0007923881	0.0005452405	0.0009303819	0.001253319	0.002082842	0.01027862	0.0007039928	9.019007e-05	0.02548348	0.001045438	0.001228307	0.0009083748	0.0008081862	0.000376855	0.02896871	0.0003293463	0.004420968	0.001000883	0.001051396	0.01288077	0.0124857	0.01591219	0.0007739924	0.001286867	0.002041508	0.02599995	0.000129579	0.008612993	0.001085721	0.001624654	0.0004764663	2.223178e-05	0.00246968	0.0007133045	0.007441378	0.01545165	0.00436174	0.0004400302	0.000350145	0.0001132171	0.003112095	0.0001858754	0.001001197	0.002071435	0.0006312712	3.605782e-06	6.217752e-05	0.0003063846	0.001586146	0.001094589	0.0005140148	0.0002245206	3.008672e-05	0.202454	0.257929	0.0738433	0.0525128	0.312514	0.100748	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.014816	0.44856	0.771537	1.0844	1.6955
9159	-8379.963	-8591.876	211.9127	3.896074	0.001758489	0.001947141	0.001087995	0.0009454508	0.0001639091	0.00140194	0.002366531	0.0036069	0.00060774	0.005640565	1.033404e-06	6.338785e-05	0.0002322884	0.0003904835	9.773531e-05	0.01912289	0.01604449	0.008698905	0.002553477	0.01634148	0.001583061	0.01916808	0.0001799206	0.002895143	0.04370034	0.002137729	0.0001003833	0.00120765	0.001131517	0.0006543984	0.0008364315	0.0004340704	0.0009303819	0.001253319	0.002213512	0.009492879	0.0007039928	0.0001025947	0.02548348	0.0005248596	0.0005072906	0.001367415	0.0008081862	0.0002325045	0.02924903	0.0002362019	0.004420968	0.0007460998	0.001336355	0.01288077	0.007744276	0.01487276	0.0007739924	0.001286867	0.002453997	0.02124031	0.000129579	0.007769181	0.0009726784	0.001287396	0.0004764663	3.160527e-05	0.00246968	0.0004377574	0.008269585	0.01373651	0.003185355	0.0005844894	0.0001653041	9.605387e-05	0.003305772	0.0001858754	0.001001197	0.001555069	0.0006312712	3.239038e-06	6.494528e-05	0.0001357806	0.001586146	0.0009167195	0.0007031733	0.0002245206	4.684966e-05	0.213831	0.272425	0.0779933	0.055464	0.330077	0.0502102	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.062363	0.44856	0.771537	1.0844	1.6955
9160	-8382	-8593.629	211.6292	3.896074	0.001758489	0.001947141	0.0008044451	0.0009454508	8.647961e-05	0.00140194	0.002366531	0.002454584	0.00060774	0.00349255	1.177083e-06	9.478371e-05	0.0002967055	0.0003904835	8.416104e-05	0.02281071	0.02303557	0.01232821	0.001698001	0.01634148	0.001814917	0.01916808	0.0001734642	0.002155864	0.02897589	0.001703507	0.0001003833	0.001242008	0.001043724	0.0005497644	0.0009944922	0.0005615753	0.001039471	0.001685324	0.001686437	0.009096123	0.0008485977	9.569738e-05	0.02548348	0.0004370447	0.0005072906	0.001150997	0.0008081862	0.0002307899	0.02924903	0.0002362019	0.004420968	0.0006735159	0.001492569	0.0205704	0.01274977	0.01776838	0.0007739924	0.00116349	0.002453997	0.01220587	9.494135e-05	0.006431234	0.000481779	0.001287396	0.0004016813	2.074794e-05	0.003928238	0.0004520632	0.008269585	0.01670375	0.003053212	0.0005844894	0.0002258502	0.0001540383	0.003138888	0.0001858754	0.0009309671	0.001387283	0.0009147738	3.324721e-06	6.494528e-05	0.0001047746	0.001586146	0.001186261	0.0007031733	9.557433e-05	3.74825e-05	0.212091	0.270208	0.0900228	0.0504855	0.327391	0.0498017	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.070842	0.44856	0.771537	1.0844	1.6955
9161	-8377.26	-8589.433	212.1727	3.896074	0.001758489	0.002158353	0.0008044451	0.0009454508	8.647961e-05	0.002410609	0.002759339	0.002454584	0.00060774	0.005398149	1.177083e-06	9.478371e-05	0.0002967055	0.0003904835	8.416104e-05	0.02115849	0.02021014	0.01255387	0.003030945	0.01607748	0.001877982	0.01916808	0.0001334755	0.001403937	0.01813448	0.001703507	0.0001063541	0.001069757	0.001559114	0.0005497644	0.001284412	0.0004251651	0.0007645388	0.001256309	0.001287313	0.00639798	0.00100749	9.569738e-05	0.02399293	0.0004867689	0.0005072906	0.001150997	0.0007644802	0.0002307899	0.02924903	0.0001745312	0.006553422	0.0004604569	0.001280369	0.01884011	0.01274977	0.01776838	0.0008878235	0.00116349	0.002453997	0.01220587	9.494135e-05	0.006431234	0.000481779	0.001287396	0.0004016813	2.863618e-05	0.003928238	0.0004520632	0.009976595	0.02518904	0.003053212	0.0005844894	0.0002258502	0.0001964599	0.003824773	0.0001918956	0.0009309671	0.001387283	0.0005766734	3.324721e-06	8.311933e-05	0.0001047746	0.001754348	0.0008061606	0.0007031733	9.557433e-05	2.945395e-05	0.212091	0.270208	0.0900228	0.0504855	0.327391	0.0498017	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.070842	0.44856	0.771537	1.0844	1.6955
9162	-8375.713	-8588.522	212.8096	3.896074	0.001771401	0.002158353	0.0007061475	0.0007810919	5.834875e-05	0.001119988	0.002324945	0.002454584	0.00060774	0.007061108	1.429258e-06	9.478371e-05	0.000259562	0.000398501	3.681965e-05	0.01163428	0.02697875	0.01255387	0.00294648	0.01969269	0.001877982	0.01916808	0.0001334755	0.001550129	0.02182934	0.002233233	0.0001169823	0.0007838536	0.001616362	0.0005497644	0.001284412	0.0004251651	0.0002999524	0.001256309	0.001287313	0.006696053	0.00100749	9.569738e-05	0.01206511	0.0002367608	0.0005072906	0.001403888	0.0009344764	0.0003532769	0.02924903	0.0001397873	0.006553422	0.0004604569	0.001559638	0.01884011	0.01274977	0.01776838	0.0007908004	0.00116349	0.002034783	0.01399264	7.226405e-05	0.006431234	0.000481779	0.001287396	0.0004016813	2.266146e-05	0.003928238	0.0004520632	0.009976595	0.02518904	0.003070115	0.0005844894	0.0001927263	0.0001917476	0.003824773	0.0001918956	0.0008788495	0.0008700344	0.0005623153	2.669367e-06	8.311933e-05	0.0001047746	0.001754348	0.0008061606	0.0007259866	9.557433e-05	4.418168e-05	0.212091	0.270208	0.0900228	0.0504855	0.327391	0.0498017	0.2413057	0.271025	0.16831	0.183116	0.377549	0.283913	0.175514	0.162685	0.377888	1.070842	0.44856	0.771537	1.0844	1.6955
9163	-8382.477	-8593.851	211.3739	3.896074	0.001228345	0.00219288	0.0008812451	0.0007810919	6.357051e-05	0.0008614412	0.002962936	0.002568004	0.0003556189	0.007061108	1.429258e-06	9.462639e-05	0.000259562	0.0005408477	3.323186e-05	0.01433822	0.02697875	0.01255387	0.002849964	0.03427869	0.001411858	0.0212394	0.0001122061	0.001550129	0.01323506	0.00177082	0.0001169823	0.0007838536	0.001616362	0.0007787469	0.001288252	0.0004496454	0.0002480207	0.001359312	0.0009689881	0.003797292	0.00100749	9.569738e-05	0.01206511	0.0002367608	0.0005072906	0.001119274	0.0009344764	0.0003803583	0.02880206	0.0001568889	0.006553422	0.0003972929	0.001559638	0.01884011	0.01274977	0.01855375	0.001335577	0.00103316	0.002034783	0.01989622	0.000134071	0.006431234	0.000481779	0.001287396	0.0004016813	3.398237e-05	0.003928238	0.0004380703	0.009976595	0.02518904	0.003070115	0.0005844894	0.0004456995	0.0001917476	0.003824773	0.0002670469	0.001069538	0.0009213501	0.0006665673	2.669367e-06	8.311933e-05	6.829153e-05	0.002037165	0.0004207671	0.0009152769	9.557433e-05	5.450086e-05	0.215291	0.274284	0.0913809	0.0361611	0.33233	0.050553	0.2413057	0.290357	0.163847	0.17826	0.367536	0.283913	0.175514	0.162685	0.377888	1.105574	0.44856	0.771537	1.0844	1.6955
9164	-8375.854	-8586.415	210.5611	3.896074	0.001228345	0.00219288	0.001558637	0.0007810919	6.357051e-05	0.00141825	0.002962936	0.002568004	0.000467173	0.009731729	1.479561e-06	9.462639e-05	0.0002026454	0.0004042116	5.629701e-05	0.01433822	0.02697875	0.007915573	0.002849964	0.02644992	0.002011363	0.03242653	0.0001122061	0.001550129	0.02030157	0.0008947208	0.0001169823	0.0007838536	0.001616362	0.0005271022	0.00170002	0.0004496454	0.0003115737	0.001359312	0.0009689881	0.003125408	0.00100749	9.569738e-05	0.01206511	0.0002917383	0.0009435413	0.001119274	0.0009374623	0.0006258711	0.02880206	0.0001385043	0.006553422	0.0003778539	0.001224038	0.01884011	0.0119539	0.01667985	0.001182365	0.00103316	0.002034783	0.01989622	0.000134071	0.006431234	0.000481779	0.001295799	0.0004016813	4.434294e-05	0.003928238	0.0005264024	0.009976595	0.02518904	0.003666738	0.0009473673	0.000299243	0.0001591276	0.003824773	0.000276754	0.001479828	0.0009213501	0.0006665673	3.205976e-06	0.0001320745	6.829153e-05	0.002416409	0.0005484553	0.0009152769	9.557433e-05	5.450086e-05	0.120255	0.287881	0.0781377	0.111863	0.348805	0.0530591	0.2413057	0.268367	0.17147	0.186554	0.373609	0.283913	0.175514	0.162685	0.377888	1.086813	0.44856	0.771537	1.0844	1.6955
